Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.08133736370700177
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0,0.9478406787864104
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.388363818491281
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,1,0.4997110596438638
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.2487468038825115
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.13866559896229375
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,1,0.06338832757945058
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.13261872151302273
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.7938946075973746
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,1,0.47609038187432673
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.035616622793980465
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.1574830339165243
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0,0.9577656872711722
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.8857420649696666
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,1,0.36929044450051396
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0,0.9053591618680022
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.9091443908543755
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0,0.5305834464072305
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,1,0.9530307367327403
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.05948231005427073
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0,0.014145503509889789
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.9300624432206961
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.6075047987971482
23,AS_20190827_5LX5O4.wav,0,AS,10.386940459671,1,0.004281507109676986
24,AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0,0.8125711194586756
25,AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,1,0.09059359919842201
26,AS_20190827_ASS47E.wav,0,AS,11.0295458555701,1,0.16675631266164184
27,AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,1,0.025628510294184628
28,AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0,0.647675730671235
29,AS_20190827_I37KSD.wav,0,AS,9.58255062171413,1,0.20502757025934668
30,AS_20190827_K33PJS.wav,0,AS,10.018133457439,1,0.06020209640125913
31,AS_20190827_KC263G.wav,0,AS,10.6561519489558,0,0.9703098384424909
32,AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,1,0.13511427740042478
33,AS_20190827_OZITJI.wav,0,AS,10.652173830183,1,0.6717038633982844
34,AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,1,0.20957945539938505
35,AS_20190827_QY038V.wav,0,AS,10.7488045168312,1,0.2930152223652077
36,AS_20190827_SYZSA3.wav,0,AS,10.280328827997,0,0.7589284817110734
37,AS_20190827_U33B9J.wav,0,AS,10.3315518783625,1,0.7862270629192474
38,AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,1,0.04146742818141343
39,AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,1,0.2717187339805214
40,AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,1,0.45061185455722874
41,AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,1,0.04813403359875886
42,AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,1,0.014521848600684222
43,AS_20190828_KGRUI2.wav,0,AS,11.795151047528,1,0.04472878975967426
44,AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,1,0.0636023550523168
45,AS_20190828_NP97BX.wav,0,AS,10.8843853934274,0,0.8188342379076614
46,AS_20190828_P36QSF.wav,0,AS,11.0711368757567,1,0.34620250139398057
47,AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,1,0.2734290478071153
48,AS_20190828_RSPRQH.wav,0,AS,11.3635838945238,1,0.5372855391804982
49,AS_20190828_SSLRX0.wav,0,AS,11.7470594270114,1,0.05315926955558715
50,AS_20190828_UBPD9J.wav,0,AS,10.1150041877569,1,0.26035341451933036
51,AS_20190828_UY0IPQ.wav,0,AS,10.2027485295815,1,0.3334911574357879
52,AS_20190828_WL8Y5A.wav,0,AS,10.6765129867441,1,0.03202202324273242
53,AS_20190828_WQTWZF.wav,0,AS,9.80537782964736,1,0.08313540122298492
54,AS_20190828_YSXUZ7.wav,0,AS,10.3800821162706,1,0.5597671704430829
55,AS_20190901_9A7JU6.wav,0,AS,9.97865136147748,1,0.0030575434185366886
56,AS_20190901_BNFCX3.wav,0,AS,8.96747546892053,1,0.004612250848927403
57,AS_20190901_JTX6XC.wav,0,AS,9.86277085679125,1,0.3058708373756743
58,AS_20190901_QEA8FL.wav,0,AS,9.00807967579045,0,0.947731023431698
59,AS_20190901_Y63A1N.wav,0,AS,11.3566197719135,0,0.9498430248609463
60,AS_20190902_10C88N.wav,0,AS,9.88208055050016,1,0.08077833149009649
61,AS_20190902_B0WFBH.wav,0,AS,9.50600626472426,1,0.15735433827487375
62,AS_20190902_B9SYUK.wav,1,AS,30.7666258470187,0,0.5199781987311185
63,AS_20190902_BABYDP.wav,0,AS,8.40297136866418,1,0.04016533353892045
64,AS_20190902_JPY5J8.wav,0,AS,9.12164072882254,1,0.06485574762220099
65,AS_20190903_4NSUUC.wav,0,AS,9.82830085303275,1,0.3378136496036011
66,AS_20190903_9EIDEX.wav,0,AS,14.2020611943996,1,0.024375542988730115
67,AS_20190903_FIYRCH.wav,0,AS,10.2261847578016,1,0.07868298421312209
68,AS_20190903_UYWDJL.wav,0,AS,9.76198105532441,0,0.7490791049398785
69,AS_20190903_WG1L85.wav,0,AS,9.90392350192413,1,0.42157036432363754
70,AS_20190903_YQZBRM.wav,0,AS,10.2934449221761,1,0.4569333831922874
71,AS_20190904_1RJ79M.wav,0,AS,12.613718835241,1,0.09619549726839212
72,AS_20190904_JRQ5G8.wav,0,AS,11.1698288809428,1,0.1096625697376399
73,AS_20190904_QNHMNG.wav,0,AS,12.0242088211491,1,0.44265033041450547
74,AS_20190904_W0DKG3.wav,0,AS,9.17727564355166,1,0.7576127455704382
75,AS_20190917_1OBQF1.wav,1,AS,8.27128317245607,1,0.9650416359270191
76,AS_20190917_2CYV2O.wav,1,AS,7.95346177411982,0,0.35711729958233074
77,AS_20190917_3C5987.wav,1,AS,6.95279983635353,1,0.8433424029722821
78,AS_20190917_92XTTA.wav,0,AS,7.75165349587524,1,0.42315382861169043
79,AS_20190917_ANYI7X.wav,1,AS,7.60898133736699,1,0.9868186673964715
80,AS_20190917_C81ZEH.wav,1,AS,8.98423250886451,1,0.8794698867459677
81,AS_20190917_HCTAR6.wav,1,AS,8.29082340552131,1,0.9874008399571191
82,AS_20190917_J38XNG.wav,1,AS,8.14725180003612,1,0.9751200822936487
83,AS_20190917_K70F28.wav,1,AS,8.07036200475763,1,0.9541291411806391
84,AS_20190917_NDL3NH.wav,1,AS,7.09944644423569,1,0.9533829754214053
85,AS_20190917_QX93F7.wav,0,AS,8.98966507873653,1,0.07065523228720128
86,AS_20190917_UN124E.wav,0,AS,7.50037822199659,1,0.9219051869525767
87,AS_20190917_VKF7TO.wav,0,AS,8.13325716418427,1,0.1533171657003946
88,AS_20190917_XE2RCT.wav,1,AS,8.15982455651558,1,0.9555407334021844
89,AS_20190917_Y37LXN.wav,0,AS,8.79747773528978,1,0.09360114490798226
90,AS_20190917_Z63LY2.wav,1,AS,8.57523285297079,1,0.9988759292652568
91,AS_20190917_ZS3LIB.wav,1,AS,7.462312300016,1,0.9328026008319065
92,AS_20190919_0GZLXR.wav,1,AS,12.3854059188941,1,0.9415171447327247
93,AS_20190919_45KWE8.wav,1,AS,12.5200753021223,1,0.896174278719963
94,AS_20190919_5BZSAB.wav,0,AS,30.2592150604231,1,0.88086770104709
95,AS_20190919_5ILYFK.wav,1,AS,13.0732372285887,1,0.9891311939690739
96,AS_20190919_5UOWD5.wav,0,AS,12.0055131078475,1,0.770294504088631
97,AS_20190919_5ZZQ0F.wav,1,AS,10.6996840094961,1,0.996677151813879
98,AS_20190919_A1UFV6.wav,1,AS,16.1250418062808,1,0.9993719233304448
99,AS_20190919_BORC9O.wav,1,AS,9.89596161627529,1,0.9960904974466653
100,AS_20190919_ENUKD4.wav,0,AS,13.1402358998059,1,0.36944774963139193
101,AS_20190919_EZ67IQ.wav,1,AS,12.0565002646625,1,0.9283066761138155
102,AS_20190919_GTOJV0.wav,1,AS,10.9418243931289,1,0.86224169419328
103,AS_20190919_HFZ59E.wav,0,AS,11.9064315310315,1,0.6198355684602765
104,AS_20190919_I3HP8P.wav,1,AS,11.6797170090724,1,0.8490200878895321
105,AS_20190919_ICL15S.wav,0,AS,11.7383883842806,1,0.22838118815952324
106,AS_20190919_L8QCTM.wav,1,AS,12.4446035250816,0,0.9682394762671113
107,AS_20190919_LD6DUM.wav,0,AS,13.6024300300103,1,0.45515224004624644
108,AS_20190919_LXBAWD.wav,1,AS,9.88000923498581,1,0.7019481809317598
109,AS_20190919_M32O7S.wav,1,AS,10.3952786238738,1,0.9883180045428208
110,AS_20190919_PCGMY3.wav,1,AS,11.2826771548786,1,0.9917076410119738
111,AS_20190919_TH6RGH.wav,1,AS,9.62223186598295,1,0.9171624410160285
112,AS_20190919_W3UOGK.wav,1,AS,13.5898215656714,1,0.9906326580193549
113,AS_20190919_W4DAE3.wav,1,AS,10.693598151056,1,0.9700197960334394
114,AS_20190919_Z4FV67.wav,0,AS,11.8114337970564,1,0.6289315957275937
115,AS_20190920_29B8WY.wav,0,AS,12.3461577952462,1,0.6823903313898898
116,AS_20190920_2LW7B8.wav,0,AS,11.0472776293443,1,0.7916956078894947
117,AS_20190920_I442SL.wav,0,AS,10.9783270069026,1,0.3860629621557401
118,AS_20190920_MBVUTM.wav,0,AS,11.7624255626118,1,0.07223367972956528
119,AS_20190920_PVZ9C8.wav,0,AS,11.7548026925343,0,0.44076788737476374
120,AS_20190920_QE92CY.wav,0,AS,13.2693731279333,1,0.589851280405899
121,AS_20190920_RNC2VM.wav,0,AS,10.8524877180566,1,0.18214948380786106
122,AS_20190920_TWSA36.wav,0,AS,11.5232502304894,1,0.14659506712768194
123,AS_20190920_W7O2Y4.wav,0,AS,11.5800046666132,1,0.10365055660056542
124,AS_20190920_ZJKRCL.wav,0,AS,13.041591259807,1,0.20248510858508253
125,AS_20190922_FUX2TI.wav,0,AS,8.95160468164125,1,0.7782556996908364
126,AS_20190922_RWW0E2.wav,0,AS,9.44188656922129,1,0.4987402352329262
127,AS_20190922_UHHSAH.wav,0,AS,9.15482429538914,1,0.7728075404656923
128,AS_20190923_OQKPAE.wav,0,AS,9.11423005336851,1,0.3681584624848125
129,AS_20190928_JN0034.wav,1,AS,8.2272014655301,1,0.8472190393468337
130,AS_20190928_PBY94W.wav,1,AS,8.69994832316383,1,0.9934640770127718
131,AS_20190928_Q1IOD6.wav,1,AS,8.38450353850579,1,0.9550545497149512
