epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08704932353402044,0.6930763171516013,49.76462676529926,0.4463464086901726,0.49529422989527105,0.4976462676529926
1,0.08669680313121217,0.6955901760339898,50.03362474781439,0.49429619583552087,0.5001235652917768,0.5003362474781439
2,0.0863581471111552,0.6941905582841003,49.630127774041696,0.48771431243802377,0.4957598325617224,0.49630127774041694
3,0.08589842764860996,0.6951318460578636,51.37861466039005,0.5137861466039004,0.5137903290921143,0.5137861466039004
4,0.08503690910203536,0.6953853095387482,50.97511768661735,0.5068791978602204,0.5101466635881192,0.5097511768661735
5,0.08373803229957869,0.6943458276221475,52.790854068594484,0.5255203122935828,0.5283298597159048,0.5279085406859448
6,0.08170710304924861,0.6941805087886725,52.790854068594484,0.5204442805388637,0.5294799191494962,0.5279085406859448
7,0.08010828763833669,0.7002151216046475,53.79959650302623,0.5160632838870076,0.5458432822579689,0.5379959650302623
8,0.07862594318367257,0.7017746393361505,52.723604572965705,0.5270974625339411,0.5273066833871525,0.5272360457296571
9,0.07738183576365194,0.7169529756765359,52.118359112306656,0.5211502414504375,0.5212092990545921,0.5211835911230666
10,0.07519425492430423,0.7221977563215408,53.5305985205111,0.5335010844010294,0.535726644864641,0.535305985205111
11,0.07501306902787874,0.726871677429466,51.849361129791525,0.5171824735384204,0.5185885796594767,0.5184936112979153
12,0.07317090255190407,0.7425661627366067,52.05110961667788,0.5204525384641651,0.5204999228088936,0.5205110961667787
13,0.07142901018795988,0.7540592573277487,51.71486213853396,0.5165692067277073,0.5171607232140873,0.5171486213853396
14,0.07065205423503144,0.7554437161774625,50.97511768661735,0.5024183044232011,0.5100987383391069,0.5097511768661735
15,0.06922165413183524,0.7695960634574044,51.64761264290518,0.5006724646370162,0.5184413793966417,0.5164761264290518
16,0.06867062821966606,0.772593991742009,50.84061869535979,0.5083305834434908,0.5083878934352649,0.5084061869535978
17,0.066852010912095,0.7886698994768011,52.38735709482179,0.5214649303473741,0.5242131569270089,0.5238735709482178
18,0.06546455127961444,0.7802023414645166,52.65635507733692,0.5225992439247547,0.5272779810308988,0.5265635507733692
19,0.06474185765228163,0.8009787287259952,52.454606590450574,0.51836069774459,0.5256243725816985,0.5245460659045057
