epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.0726168,0.6352662360810252,63.3261105092091,0.609317298906144,0.6765394663183429,0.633261105092091
1,0.065463044,0.654161583047001,64.84290357529794,0.6454575182257102,0.6535777440949855,0.6484290357529794
2,0.061520968,0.6616024274867379,61.70097508125677,0.6159050476542233,0.6183715539680429,0.6170097508125677
3,0.05892173,0.6193792562960029,65.22210184182015,0.6414466876994516,0.6730173215445967,0.6522210184182016
4,0.056590885,0.6590430402678245,66.08884073672806,0.6505175116857477,0.6825580543549924,0.6608884073672806
5,0.054678235,0.6129523471788879,66.03466955579631,0.6477565609579068,0.6870959612561085,0.6603466955579632
6,0.052423984,0.6349838512948637,65.60130010834236,0.6428030548884707,0.6830985915492958,0.6560130010834236
7,0.05035234,0.625677883172991,66.1430119176598,0.6391187459630564,0.7144677254354008,0.661430119176598
8,0.04908226,0.6195581856295709,66.30552546045504,0.6503417369812887,0.6908059475979533,0.6630552546045504
9,0.048303723,0.6481618850228588,64.78873239436619,0.6344443090421643,0.6733928514904082,0.647887323943662
10,0.047667023,0.6394486617809515,65.00541711809318,0.6377661054470742,0.6736119316229566,0.6500541711809318
11,0.04519711,0.6007402635473084,66.63055254604551,0.6496929249514497,0.7052373881867237,0.6663055254604551
12,0.045927007,0.7164134413552826,64.78873239436619,0.6290491118077325,0.6855862584017923,0.647887323943662
13,0.044071015,0.6495917930892333,65.70964247020585,0.6390284407844316,0.6964233298109662,0.6570964247020585
14,0.04424107,0.7303331412318468,63.596966413867825,0.6045945005221023,0.6991929895155703,0.6359696641386782
15,0.042501796,0.7452889066734396,65.70964247020585,0.6399360676817325,0.6940987933634993,0.6570964247020585
16,0.042623483,0.6626802671898483,65.38461538461539,0.6382753040683197,0.6858459531507003,0.6538461538461539
17,0.04085544,0.6867317974179951,66.52221018418201,0.6418045973979978,0.723728234349792,0.6652221018418202
18,0.04044495,0.7134049392082322,63.38028169014085,0.6037987688798635,0.6919468229311375,0.6338028169014085
19,0.039503418,0.6899503704527734,64.40953412784398,0.6241748373380236,0.6828664807598347,0.6440953412784398
