epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08236001116799935,0.6235796516985402,61.86953597848016,0.6139830437991853,0.6261032998056992,0.6186953597848016
1,0.07693661088307396,0.5788205441165146,66.57700067249496,0.6648178687788995,0.6670963257934988,0.6657700067249496
2,0.07331429098270976,0.5663300043156104,68.99798251513114,0.6868172928223568,0.6967604603423357,0.6899798251513114
3,0.07119080212799297,0.5382277434034162,71.68796234028245,0.7158551223527448,0.7193417830968817,0.7168796234028245
4,0.06990592733800143,0.5202087792439515,74.44519166106254,0.7443628772393972,0.7446000584848145,0.7444519166106254
5,0.0677416276512988,0.5216534868053084,72.36045729657027,0.7232241626014247,0.7244210780377772,0.7236045729657028
6,0.06657623718392104,0.5220675513338706,73.50369872225959,0.7344448803648538,0.7365931256879155,0.7350369872225958
7,0.06534223468236337,0.501371674675547,73.70544720914593,0.7355717539190265,0.7415589972820928,0.7370544720914594
8,0.06406884835164224,0.4968765847379919,74.84868863483524,0.748223771582044,0.7491584723295521,0.7484868863483524
9,0.06316921361800529,0.5128404161797006,73.50369872225959,0.7333209467495588,0.7423691393689001,0.7350369872225958
10,0.0625517487724009,0.5088469052202523,72.96570275722932,0.7231152097553399,0.7514883273398824,0.7296570275722932
11,0.06140286662701386,0.49657170220999086,74.57969065232011,0.744440274012781,0.7502121487776321,0.7457969065232011
12,0.06032227055069502,0.5129701985395748,75.05043712172159,0.7491745682961307,0.7569725577756848,0.7505043712172159
13,0.05967964844213595,0.48959245806824225,74.91593813046403,0.7482516879752346,0.7520616990464555,0.7491593813046402
14,0.059090509964738976,0.49203457043486787,75.31943510423672,0.7513697645602522,0.7597417324868668,0.7531943510423672
15,0.05844409941721494,0.48812810674800755,74.71418964357767,0.7461639436837854,0.7502407612410206,0.7471418964357768
16,0.057368063230625446,0.48461519721857876,74.1761936785474,0.7393713417137421,0.7497308718089348,0.7417619367854741
17,0.05683982952343379,0.48749597283442225,76.66442501681237,0.7666199760172667,0.7669626847821446,0.7666442501681238
18,0.05626769193752967,0.5077078034994822,72.89845326160054,0.7265111504359898,0.7363712605366789,0.7289845326160054
19,0.055252129522831116,0.4976625019219712,73.63819771351714,0.7340781793220447,0.7436766966981205,0.7363819771351715
