epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.07090375,0.8578530450584548,54.091971940763834,0.534515285554356,0.5434081245471143,0.5409197194076384
1,0.0618375,0.7015929083664345,55.72876071706937,0.5522944384954567,0.5600592280927094,0.5572876071706937
2,0.05631477,0.7891045495437999,55.18316445830086,0.5507656979086337,0.552370968604994,0.5518316445830086
3,0.051395714,0.7795475735296427,56.43024162120031,0.5604252503325974,0.5667402159701381,0.5643024162120032
4,0.050639175,0.7714710663931498,57.131722525331256,0.5700557237118616,0.5722133783639156,0.5713172252533125
5,0.048886433,0.8307744079702828,55.572876071706936,0.5517088152242957,0.5578876664034014,0.5557287607170693
6,0.04595777,0.7429023336267806,58.22291504286828,0.57765686347151,0.5860505811424717,0.5822291504286827
7,0.045462813,0.7671403864446508,59.002338269680436,0.5816522084983761,0.5979985594114317,0.5900233826968043
8,0.04357961,0.8930077667544805,58.53468433359314,0.5690521936685278,0.6007675164877406,0.5853468433359315
9,0.043240305,0.7985018290120554,56.586126266562744,0.5615998023074873,0.5686167342355977,0.5658612626656274
10,0.042933486,0.9113405828632049,56.35229929851909,0.5607742802822024,0.5652256836446189,0.5635229929851909
11,0.04185883,0.828031438640199,59.625876851130165,0.5907019711682753,0.6019017820987795,0.5962587685113017
12,0.040590942,0.7911779676111805,60.87295401402962,0.6084298188384601,0.6090901788353236,0.6087295401402962
13,0.04144544,0.798344922316604,61.80826188620421,0.6084253196177534,0.6311765928605908,0.6180826188620421
14,0.039758977,0.8530553269925195,60.24941543257989,0.5965685611627658,0.6090137241004044,0.6024941543257989
15,0.038856387,0.7987296238413846,62.66562743569759,0.6192879387866338,0.6374333063069229,0.6266562743569758
16,0.038556397,0.8001017277814965,61.886204208885424,0.608524775508714,0.6330770720496882,0.6188620420888542
17,0.0374354,0.8069002904282448,62.35385814497272,0.6181442082732621,0.631061037579483,0.6235385814497272
18,0.036909733,0.8345299096936281,61.10678098207327,0.607834635135967,0.6149455828619728,0.6110678098207326
19,0.03679007,0.9803214190253409,61.73031956352299,0.5901094205426656,0.6600274216753296,0.61730319563523
