epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08697557492363722,0.6925548256154361,tensor(51.6184),0.4826988712403116,0.5116110065767556,0.5161839863713799
1,0.08638021139273966,0.6898564455659467,tensor(51.2777),0.5005615720422208,0.5092245356151259,0.5127768313458262
2,0.08625781984257519,0.6904230125921142,tensor(51.2777),0.5093214390571077,0.5108841575387364,0.5127768313458262
3,0.08603787300281955,0.6904840400312382,tensor(51.0221),0.5057433027853623,0.5079753150694216,0.510221465076661
4,0.08579462266506109,0.6887443825170981,tensor(51.8739),0.4785393351670197,0.5150008989012187,0.5187393526405452
5,0.08535725299577068,0.6880192062111485,tensor(52.2146),0.49843209159649654,0.5193041078678584,0.5221465076660988
6,0.08517539576480262,0.6854664077141419,tensor(53.1516),0.5288505187109881,0.5301972656676901,0.5315161839863713
7,0.08468166265272556,0.6821686445752847,tensor(55.8773),0.5417927220239835,0.5618086622522235,0.5587734241908007
8,0.08421544584116541,0.6789839927748074,tensor(57.6661),0.5763399310667519,0.5785578561132224,0.5766609880749574
9,0.08338803857789004,0.6790757621979592,tensor(57.7513),0.5438575016607248,0.5967972924702392,0.5775127768313458
10,0.08300551794525377,0.6767042467094564,tensor(59.4549),0.5910426966841514,0.5949360507810381,0.5945485519591142
11,0.08224663526492011,0.6714553686788581,tensor(59.8807),0.5975887469270161,0.598464591155423,0.5988074957410562
12,0.08156887886219455,0.6754783087329117,tensor(58.7734),0.5860994660728134,0.5920813607215325,0.5877342419080068
13,0.08070915508987311,0.6723176206397036,tensor(59.5400),0.5908710335049251,0.6044969683794502,0.5954003407155025
14,0.08007435275199717,0.6700986845123706,tensor(61.5843),0.6153677944314258,0.6155447678271879,0.6158432708688245
15,0.07938148900082237,0.6720781907109223,tensor(61.0733),0.6099055158570813,0.6140970689802153,0.610732538330494
16,0.07911523804628759,0.6738066029508029,tensor(60.9881),0.6094729890162096,0.6122637354959176,0.6098807495741057
17,0.07784375183564379,0.6767596053102354,tensor(59.7956),0.5969241298513015,0.5975777575200092,0.5979557069846678
18,0.07739409253113252,0.6665098427507703,tensor(62.6917),0.6202707677220085,0.6315701954471811,0.626916524701874
19,0.07681935704740367,0.6818366020257876,tensor(59.5400),0.5913081341584647,0.6038393366075052,0.5954003407155025
20,0.07604022721598919,0.6663541083035315,tensor(61.3288),0.612619571566189,0.6163369677466407,0.6132879045996593
21,0.07578215864367951,0.6671689854366816,tensor(62.0102),0.6185957889844519,0.625131864677376,0.6201022146507666
22,0.07479738622679746,0.6756510972164356,tensor(61.1584),0.6074486798302059,0.621187009364341,0.6115843270868825
23,0.0740560339447251,0.6683692532056844,tensor(61.0733),0.6101440129492758,0.6104087287566122,0.610732538330494
24,0.0734888888480968,0.6896575918798755,tensor(62.1806),0.617215618403906,0.6330230371309544,0.6218057921635435
