epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08710342751409775,0.6918938448319443,tensor(53.1516),0.5191279315901651,0.5290447477910107,0.5315161839863713
1,0.08632575701950188,0.6985374016899876,tensor(50.7666),0.48035113426409864,0.5212118548003654,0.5076660988074957
2,0.08595757276492011,0.6954698473265873,tensor(50.5111),0.5042950168462711,0.5041827010079071,0.5051107325383305
3,0.08545041191846804,0.700334111917161,tensor(51.2777),0.5122166502475115,0.5149107095894886,0.5127768313458262
4,0.08445673204006109,0.7086193155389425,tensor(51.0221),0.5102061847610478,0.5115617429323145,0.510221465076661
5,0.08349644252232143,0.7110027714522977,tensor(49.9148),0.4818101309033505,0.4922014380253502,0.4991482112436116
6,0.08233972994008458,0.7217666631662866,tensor(50.4259),0.5029834559343777,0.5029972560698076,0.504258943781942
7,0.08128737370770676,0.7274238445892854,tensor(51.7036),0.5171679610478132,0.5174268529913311,0.5170357751277683
8,0.08022489389978853,0.7250455195493551,tensor(50.1704),0.49485225260209365,0.4980141710540449,0.5017035775127768
9,0.07865417021557801,0.7402928212635359,tensor(49.6593),0.48065869665883065,0.48973379059103295,0.49659284497444633
10,0.07760398004288063,0.7490559156343113,tensor(48.7223),0.4796311968612159,0.4825832062956051,0.48722316865417375
11,0.0759514784275141,0.7789041021207326,tensor(47.9557),0.47845223510850166,0.48171363406478,0.479557069846678
12,0.07546882342575188,0.7682518865627568,tensor(51.1073),0.5109311008237901,0.5108363484744207,0.5110732538330494
13,0.07370422822192199,0.7782964158098783,tensor(49.8296),0.49842063584432145,0.4986322651712568,0.49829642248722317
14,0.07247598519002585,0.7947526083691157,tensor(49.6593),0.49628051029485404,0.49831598812257494,0.49659284497444633
15,0.07117716624324483,0.7938842237300321,tensor(48.8927),0.4867603521994823,0.4869767519333576,0.4889267461669506
16,0.07035892343162593,0.804443514936015,tensor(50.),0.5001077496290437,0.5010060245336431,0.5
17,0.06927462240807096,0.8139544629969426,tensor(50.3407),0.5033223486036505,0.5032557792492317,0.5034071550255537
18,0.06875134001997181,0.8227530512736644,tensor(50.),0.500042491220297,0.5000915045970167,0.5
19,0.06771906114162358,0.835489791134147,tensor(50.6814),0.5056785248518869,0.5056600863108834,0.5068143100511073
20,0.06640177102913535,0.846588920287826,tensor(50.5963),0.49456669669212194,0.501258898315501,0.5059625212947189
21,0.06554139101415649,0.846067683660192,tensor(51.3629),0.5129689186204327,0.5128519198601579,0.5136286201022147
22,0.06445331315348919,0.8812135157430802,tensor(50.1704),0.5005560225187459,0.500514279868064,0.5017035775127768
23,0.06338422961701128,0.8725441168276578,tensor(50.7666),0.5075632196547042,0.5091607918741969,0.5076660988074957
24,0.062450992899729794,0.8809854966006043,tensor(49.4037),0.48739166169809817,0.49008838448958936,0.4940374787052811
