FileName,Label,Dataset,SNR_999,output
AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,0.29935410147884883
AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0.3311222080492425
AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,0.3415354271823953
AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0.34936156103822397
AS_20190824_84PDTA.wav,0,AS,8.07008701125795,0.4708087636387145
AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,0.265947347862297
AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0.4811369240419742
AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,0.3048397019948257
AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,0.4124000358949139
AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0.3071684068945632
AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,0.3404559711832617
AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,0.3023816173010752
AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0.33361442146666537
AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,0.20110042715442594
AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0.26011169003994516
AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0.30918846060133204
AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,0.29554728744367864
AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0.31124762197252465
AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0.19806069552537117
AS_20190827_02TYX2.wav,0,AS,9.02965945542818,0.40415586984332563
AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0.47229459342771335
AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,0.22089986784122925
AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,0.6347617780349804
AS_20190827_5LX5O4.wav,0,AS,10.386940459671,0.2897722245730117
AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0.29759700712772263
AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,0.2163721578958481
AS_20190827_ASS47E.wav,0,AS,11.0295458555701,0.42138297957253956
AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,0.52104269165178
AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0.2352336556100906
AS_20190827_I37KSD.wav,0,AS,9.58255062171413,0.2137707265307402
AS_20190827_K33PJS.wav,0,AS,10.018133457439,0.2572467799913566
AS_20190827_KC263G.wav,0,AS,10.6561519489558,0.2756187521397465
AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,0.20197588077493586
AS_20190827_OZITJI.wav,0,AS,10.652173830183,0.25529900603583033
AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,0.45388625701590646
AS_20190827_QY038V.wav,0,AS,10.7488045168312,0.4107534823991912
AS_20190827_SYZSA3.wav,0,AS,10.280328827997,0.2456911043738281
AS_20190827_U33B9J.wav,0,AS,10.3315518783625,0.3053204555032076
AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,0.5260164174231828
AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,0.34642357576753846
AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,0.4024144636107455
AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,0.45180037954261315
AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,0.34721485962871546
AS_20190828_KGRUI2.wav,0,AS,11.795151047528,0.3964392481158108
AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,0.3842850853351216
AS_20190828_NP97BX.wav,0,AS,10.8843853934274,0.41435535231239917
AS_20190828_P36QSF.wav,0,AS,11.0711368757567,0.37068301908324913
AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,0.25710811412869244
