epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08733097391917294,0.6920968677969157,49.23339011925042,0.37059738523407393,0.5287012810630026,0.49233390119250425
1,0.08653762702655075,0.6884304555148851,52.81090289608177,0.5115897074015006,0.5261627122529072,0.5281090289608177
2,0.08594180458470395,0.6877901517552858,51.873935264054516,0.5185169003691555,0.5201056336254494,0.5187393526405452
3,0.0845214293056861,0.6902240214193497,51.44804088586031,0.500159740786797,0.522995214456793,0.514480408858603
4,0.0829011248825188,0.6928494289339706,53.83304940374787,0.5378479477004053,0.540187505589161,0.5383304940374787
5,0.08031649252525846,0.7093787694911534,51.78875638841567,0.47372389895951056,0.5417987998649892,0.5178875638841567
6,0.07833434599682801,0.6991610689504386,51.0221465076661,0.5088329962995332,0.5125783299077983,0.510221465076661
7,0.07617506443109727,0.7049608837806792,51.959114139693355,0.5195911413969335,0.5205692095159338,0.5195911413969335
8,0.07363308325746006,0.7255564954455505,52.38500851788756,0.5216891800690717,0.5270519438125453,0.5238500851788757
9,0.07142814464138862,0.7361517961833506,51.61839863713799,0.5123319053249574,0.5201701573081471,0.5161839863713799
10,0.06827966675722509,0.7601951257130559,51.277683134582624,0.5093395782340974,0.5164016938103126,0.5127768313458262
11,0.06749724653430451,0.7598445435805052,52.299829642248724,0.5138118006704795,0.5206123834685684,0.5229982964224872
12,0.06527277666823308,0.7707886791310481,52.47018739352641,0.5232163254578387,0.5274036538078124,0.524701873935264
13,0.0627833912784892,0.7947814663589712,51.53321976149915,0.5130165309311074,0.5184047213433925,0.5153321976149915
14,0.06268741923167294,0.7946898392964872,53.4923339011925,0.5328673582197406,0.538341153707694,0.534923339011925
15,0.061356728919466634,0.8192598377013328,52.981260647359456,0.5297265286020113,0.529668106484735,0.5298126064735945
16,0.060519702882695016,0.8281488124109817,54.429301533219764,0.5437885674338414,0.5462339017094628,0.5442930153321976
17,0.05751064214491306,0.8661373804943728,53.15161839863714,0.527616737073868,0.5300032517935462,0.5315161839863713
18,0.057372610909598214,0.8256748932996032,53.4923339011925,0.5304610670343471,0.5402050657384546,0.534923339011925
19,0.057611368509163534,0.8643997129833475,52.38500851788756,0.5226749547428647,0.5262732578554852,0.5238500851788757
