epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08688985035831767,0.6922485978680535,52.89608177172061,0.4896688214382043,0.5440668575229965,0.5289608177172062
1,0.08669425333352913,0.6915413265130792,52.72572402044293,0.4840497555083457,0.543387106486068,0.5272572402044293
2,0.08643013172579887,0.6898231685060049,52.81090289608177,0.4943878376999221,0.5364375252914806,0.5281090289608177
3,0.08623063395794173,0.6874798485530093,55.62180579216354,0.550006975199398,0.5602281676552633,0.5562180579216355
4,0.08611207890331297,0.6871045976115654,54.770017035775126,0.5413698729959315,0.5512011300837973,0.5477001703577513
5,0.08587040721921993,0.6837040009246774,55.36626916524702,0.5387809031223556,0.5628081789707514,0.5536626916524702
6,0.08492861181273496,0.7204256317684558,56.558773424190804,0.5137528462250226,0.610946733845543,0.565587734241908
7,0.08372089586759869,0.6659682637788165,60.817717206132876,0.6077469289816594,0.6088773487358363,0.6081771720613288
8,0.07942625117481203,0.5908452227737063,69.16524701873935,0.6712004204205039,0.7576142645380902,0.6916524701873935
9,0.07246074934651081,0.5219933839936882,74.44633730834752,0.738388000684314,0.7708198204043984,0.7444633730834753
10,0.06795389964168233,0.5179856453071867,74.78705281090289,0.7455133146586628,0.7566590472904492,0.747870528109029
11,0.06400688917117012,0.49134340953380123,77.59795570698466,0.7759159918887633,0.776448659738164,0.7759795570698467
12,0.062430906367481206,0.49893472344952505,77.59795570698466,0.7719572099943317,0.7981006280823922,0.7759795570698467
13,0.060364742422462404,0.47079602132664017,78.19420783645656,0.7792800559389633,0.7971860029772605,0.7819420783645656
14,0.05923941476004464,0.47141903080363495,78.7052810902896,0.7828715602985983,0.812260593787835,0.787052810902896
15,0.05787966161742246,0.443262569187447,81.00511073253833,0.8098929217397346,0.811348508102335,0.8100511073253833
16,0.05686386223126175,0.4395233701908203,80.66439522998296,0.8060690417528158,0.8108010786136979,0.8066439522998297
17,0.05647013040413534,0.43506160535844873,81.26064735945485,0.8106633652097872,0.8268961420760794,0.8126064735945485
18,0.054777194145030544,0.43462532271315335,80.66439522998296,0.804170972704932,0.8239662260010415,0.8066439522998297
19,0.05400715075041118,0.42381356318927094,81.00511073253833,0.8099856274343737,0.810655690812106,0.8100511073253833
