FileName,Label,Dataset,SNR_999,output
AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,0.43976363713738653
AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0.1714606868390684
AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,0.3273810309430827
AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0.5217543725725956
AS_20190824_84PDTA.wav,0,AS,8.07008701125795,0.8641502364383078
AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,0.4095549399206618
AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0.7969205463092797
AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,0.501415373697095
AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,0.6201755933611288
AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0.24754096408391235
AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,0.4421362991051593
AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,0.5623247629704382
AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0.500326679569477
AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,0.1341623157189328
AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0.2680628838589414
AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0.34284632794120623
AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,0.46665799597249735
AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0.3692057322403926
AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0.22782022319532327
AS_20190827_02TYX2.wav,0,AS,9.02965945542818,0.8199090967372938
AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0.49864146141469784
AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,0.1499381946525049
AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,0.4007221421156696
AS_20190827_5LX5O4.wav,0,AS,10.386940459671,0.3582535113333844
AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0.2893005713495906
AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,0.1949566958712221
AS_20190827_ASS47E.wav,0,AS,11.0295458555701,0.4726769817616177
AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,0.7813104148672927
AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0.34929230870329697
AS_20190827_I37KSD.wav,0,AS,9.58255062171413,0.2461597593358749
AS_20190827_K33PJS.wav,0,AS,10.018133457439,0.34554943382622727
AS_20190827_KC263G.wav,0,AS,10.6561519489558,0.4200604464329076
AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,0.2734059387283967
AS_20190827_OZITJI.wav,0,AS,10.652173830183,0.36392598411072
AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,0.581588984212105
AS_20190827_QY038V.wav,0,AS,10.7488045168312,0.7030659929682072
AS_20190827_SYZSA3.wav,0,AS,10.280328827997,0.45869355386643396
AS_20190827_U33B9J.wav,0,AS,10.3315518783625,0.2319647545487508
AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,0.6081908967451715
AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,0.34167539054387763
AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,0.660542368344242
AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,0.7515495356987274
AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,0.629904053624541
AS_20190828_KGRUI2.wav,0,AS,11.795151047528,0.7007363466306215
AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,0.6110329612382022
AS_20190828_NP97BX.wav,0,AS,10.8843853934274,0.42676366809893307
AS_20190828_P36QSF.wav,0,AS,11.0711368757567,0.31439950806118355
AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,0.20948224093347664
AS_20190828_RSPRQH.wav,0,AS,11.3635838945238,0.22184834398522957
AS_20190828_SSLRX0.wav,0,AS,11.7470594270114,0.45880864348345957
AS_20190828_UBPD9J.wav,0,AS,10.1150041877569,0.7572482788789916
AS_20190828_UY0IPQ.wav,0,AS,10.2027485295815,0.4350908807817031
AS_20190828_WL8Y5A.wav,0,AS,10.6765129867441,0.9030225360160038
AS_20190828_WQTWZF.wav,0,AS,9.80537782964736,0.3529723253817548
AS_20190828_YSXUZ7.wav,0,AS,10.3800821162706,0.75219958036555
AS_20190901_9A7JU6.wav,0,AS,9.97865136147748,0.2899553631886752
AS_20190901_BNFCX3.wav,0,AS,8.96747546892053,0.293139530151326
AS_20190901_JTX6XC.wav,0,AS,9.86277085679125,0.4311599650114157
AS_20190901_QEA8FL.wav,0,AS,9.00807967579045,0.21149055901890146
AS_20190901_Y63A1N.wav,0,AS,11.3566197719135,0.18059604482151717
AS_20190902_10C88N.wav,0,AS,9.88208055050016,0.2770053808452267
AS_20190902_B0WFBH.wav,0,AS,9.50600626472426,0.2126676766499287
AS_20190902_B9SYUK.wav,1,AS,30.7666258470187,0.66223320716723
AS_20190902_BABYDP.wav,0,AS,8.40297136866418,0.4705839534050537
AS_20190902_JPY5J8.wav,0,AS,9.12164072882254,0.673295642703338
AS_20190903_4NSUUC.wav,0,AS,9.82830085303275,0.35614632693090215
AS_20190903_9EIDEX.wav,0,AS,14.2020611943996,0.69786557315599
AS_20190903_FIYRCH.wav,0,AS,10.2261847578016,0.2936915855559269
AS_20190903_UYWDJL.wav,0,AS,9.76198105532441,0.5855939817554328
AS_20190903_WG1L85.wav,0,AS,9.90392350192413,0.2081306777724881
AS_20190903_YQZBRM.wav,0,AS,10.2934449221761,0.8710233339189813
AS_20190904_1RJ79M.wav,0,AS,12.613718835241,0.9273312607957437
AS_20190904_JRQ5G8.wav,0,AS,11.1698288809428,0.4928133421049731
AS_20190904_QNHMNG.wav,0,AS,12.0242088211491,0.44688927616375274
AS_20190904_W0DKG3.wav,0,AS,9.17727564355166,0.5501341787880585
AS_20190917_1OBQF1.wav,1,AS,8.27128317245607,0.7251044509504843
AS_20190917_2CYV2O.wav,1,AS,7.95346177411982,0.491618420921835
AS_20190917_3C5987.wav,1,AS,6.95279983635353,0.690469113685428
AS_20190917_92XTTA.wav,0,AS,7.75165349587524,0.18820872629674218
AS_20190917_ANYI7X.wav,1,AS,7.60898133736699,0.44360699175036655
AS_20190917_C81ZEH.wav,1,AS,8.98423250886451,0.37558294431586137
AS_20190917_HCTAR6.wav,1,AS,8.29082340552131,0.9011151550716787
AS_20190917_J38XNG.wav,1,AS,8.14725180003612,0.9422215622015465
AS_20190917_K70F28.wav,1,AS,8.07036200475763,0.7582153374943569
AS_20190917_NDL3NH.wav,1,AS,7.09944644423569,0.6010516250566876
AS_20190917_QX93F7.wav,0,AS,8.98966507873653,0.20945996688937862
AS_20190917_UN124E.wav,0,AS,7.50037822199659,0.23849866383344626
AS_20190917_VKF7TO.wav,0,AS,8.13325716418427,0.27981374435545886
AS_20190917_XE2RCT.wav,1,AS,8.15982455651558,0.2393515877295621
AS_20190917_Y37LXN.wav,0,AS,8.79747773528978,0.5634741000372345
AS_20190917_Z63LY2.wav,1,AS,8.57523285297079,0.4606681501703084
AS_20190917_ZS3LIB.wav,1,AS,7.462312300016,0.6946571405704864
AS_20190919_0GZLXR.wav,1,AS,12.3854059188941,0.22048671628540736
AS_20190919_45KWE8.wav,1,AS,12.5200753021223,0.444201466944247
AS_20190919_5BZSAB.wav,0,AS,30.2592150604231,0.2761125644168961
AS_20190919_5ILYFK.wav,1,AS,13.0732372285887,0.31083074553492474
AS_20190919_5UOWD5.wav,0,AS,12.0055131078475,0.10465285567613501
AS_20190919_5ZZQ0F.wav,1,AS,10.6996840094961,0.21219012631772957
AS_20190919_A1UFV6.wav,1,AS,16.1250418062808,0.19617714807723702
AS_20190919_BORC9O.wav,1,AS,9.89596161627529,0.7005081890074257
AS_20190919_ENUKD4.wav,0,AS,13.1402358998059,0.20898849844115633
