epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08705262359219948,0.6913260199142274,tensor(52.1295),0.49489550375874547,0.5317406340536663,0.5212947189097104
1,0.08636918768383044,0.688705958134068,tensor(53.4923),0.5277323946552821,0.5351603647188309,0.534923339011925
2,0.08631436524758965,0.6904345756901183,tensor(52.6405),0.45297313240100034,0.544269837984396,0.5264054514480409
3,0.086040546725234,0.6862564294057972,tensor(53.9182),0.5361111889374279,0.5417689822137685,0.5391822827938672
4,0.08583038793508495,0.6829578657166515,tensor(56.9847),0.5670930893696666,0.5703696381064473,0.5698466780238501
5,0.0850498886005159,0.6825093276659107,tensor(56.1329),0.5589905480928493,0.5640827364107328,0.561328790459966
6,0.08499411177301816,0.6809920635093416,tensor(56.5588),0.5655599976179134,0.565929656692527,0.565587734241908
7,0.08486536072171948,0.6797745792382417,tensor(56.9847),0.5677653824473365,0.5726014795198436,0.5698466780238501
8,0.08469551578533772,0.6769499677206426,tensor(58.4327),0.5820535862517837,0.5849835961156411,0.5843270868824532
9,0.08473248926970568,0.6757851731431951,tensor(57.6661),0.5753448144463817,0.5787684086937198,0.5766609880749574
10,0.08427990592345136,0.6755080497244553,tensor(57.4957),0.5742105111299947,0.5763800017971608,0.5749574105621805
11,0.0844452358550406,0.6754139428244336,tensor(57.6661),0.5759170822276699,0.5780982709471882,0.5766609880749574
12,0.08445072360476807,0.6753556372969073,tensor(57.5809),0.5749017338224012,0.5774337290471,0.575809199318569
13,0.08422590022588239,0.6752692682373462,tensor(57.5809),0.5746867175331878,0.5776830706075021,0.575809199318569
14,0.08421053819738103,0.6749802996393363,tensor(57.6661),0.5757889334142832,0.5782541269656769,0.5766609880749574
15,0.08420040696711491,0.6749690553804881,tensor(57.6661),0.5757889334142832,0.5782541269656769,0.5766609880749574
16,0.08422800172201549,0.674954511034834,tensor(57.6661),0.5757889334142832,0.5782541269656769,0.5766609880749574
17,0.08415244880645298,0.6749407189058892,tensor(57.5809),0.5749017338224012,0.5774337290471,0.575809199318569
18,0.08431941221538584,0.6749386080688269,tensor(57.6661),0.575721135087108,0.5783349504529139,0.5766609880749574
19,0.08427015094358462,0.6749302422980027,tensor(57.5809),0.5749017338224012,0.5774337290471,0.575809199318569
20,0.08427590482164336,0.6749283432757428,tensor(57.5809),0.5749017338224012,0.5774337290471,0.575809199318569
21,0.08448818346160351,0.6749285290960153,tensor(57.5809),0.5749017338224012,0.5774337290471,0.575809199318569
22,0.08432542304493686,0.6749284563925644,tensor(57.6661),0.575721135087108,0.5783349504529139,0.5766609880749574
23,0.08421739329612088,0.6749272033749893,tensor(57.6661),0.575721135087108,0.5783349504529139,0.5766609880749574
24,0.08422663437300312,0.6749264592815705,tensor(57.6661),0.575721135087108,0.5783349504529139,0.5766609880749574
