epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.081519574,0.6105222102394677,60.56390977443609,0.577699837504412,0.642675212038508,0.6056390977443609
1,0.07351084,0.5556840966966815,66.09022556390977,0.6540243497186687,0.6743446192826187,0.6609022556390978
2,0.069605,0.517402448521969,72.5187969924812,0.7250389318473041,0.7256045219174881,0.725187969924812
3,0.06653482,0.49852932507830455,72.78195488721805,0.7272366127090879,0.7296342764171982,0.7278195488721805
4,0.063122004,0.6053407647331854,66.95488721804512,0.668604769597205,0.6713433429519671,0.6695488721804512
5,0.06253311,0.5700032369982927,64.66165413533835,0.6387283717915958,0.6601734206227037,0.6466165413533834
6,0.058823816,0.529183402926402,69.47368421052632,0.6937238098468288,0.6971683702691528,0.6947368421052632
7,0.057035282,0.5341705291566993,68.796992481203,0.6834737420042966,0.6989019735553792,0.6879699248120301
8,0.055790745,0.5001788760934557,76.12781954887218,0.7605372842488846,0.7647501811788905,0.7612781954887218
9,0.05346348,0.5900434870356904,65.67669172932331,0.6455063525309107,0.6789737612183264,0.6567669172932331
10,0.05377617,0.5777158338324468,67.21804511278195,0.6676954353918069,0.6816349573668068,0.6721804511278195
11,0.052013226,0.4767033438485368,76.99248120300751,0.7697701974681632,0.770746168207885,0.7699248120300752
12,0.05156604,0.492721965836179,77.06766917293233,0.7704199920054561,0.7720136189453093,0.7706766917293233
13,0.050523296,0.5817769529339962,71.3157894736842,0.713158259593848,0.7131604386907117,0.7131578947368421
14,0.04874718,0.5118123165870968,73.19548872180451,0.7316480005553926,0.7329122399934411,0.7319548872180451
15,0.04771648,0.5256841630415809,71.8796992481203,0.7184228829546693,0.7198507011830058,0.718796992481203
16,0.047756378,0.5311220762648977,75.26315789473684,0.751211575686728,0.7588016173813842,0.7526315789473684
17,0.04643033,0.5524160359474949,72.89473684210526,0.7287489663943947,0.7295335798781782,0.7289473684210527
18,0.046123475,0.5754625371300188,72.33082706766918,0.722715672588244,0.7250850306272144,0.7233082706766917
19,0.045389503,0.4968469133726636,76.8796992481203,0.7684700908664405,0.7704588885654353,0.768796992481203
